STAT_ID,variable,n,adf_p,kpss_p,verdict
401538,Cl,32,0.0007,0.1,Stationary
401538,SO4,32,0.0007,0.1,Stationary
401538,DIP,32,0.0018,0.1,Stationary
401540,pH,25,0.1324,0.1,Diff-stationary
401540,SpecCond25C,25,0.9941,0.1,Diff-stationary
401540,Alkalinity,25,0.9767,0.1,Diff-stationary
401540,Cl,25,0.0348,0.084,Stationary
401540,SO4,25,0.0,0.0758,Stationary
401540,DIP,25,0.0688,0.08,Diff-stationary
401542,pH,37,0.0001,0.0761,Stationary
401542,SpecCond25C,37,0.0039,0.1,Stationary
401542,Alkalinity,37,0.0014,0.1,Stationary
401542,Cl,37,0.0044,0.1,Stationary
401542,SO4,37,0.0039,0.1,Stationary
401542,DIP,37,0.0026,0.0975,Stationary
401543,pH,52,0.0196,0.1,Stationary
401543,SpecCond25C,52,0.089,0.1,Diff-stationary
401543,Alkalinity,52,0.1251,0.1,Diff-stationary
401543,Cl,52,0.1153,0.1,Diff-stationary
401543,SO4,52,0.0276,0.1,Stationary
401543,DIP,52,0.0,0.1,Stationary
401544,pH,79,0.0451,0.1,Stationary
401544,SpecCond25C,79,0.0,0.1,Stationary
401544,Alkalinity,79,0.0,0.1,Stationary
401544,Cl,79,0.0,0.1,Stationary
401544,SO4,79,0.0,0.1,Stationary
401544,DIP,79,0.0,0.1,Stationary
401545,pH,49,0.0782,0.1,Diff-stationary
401545,SpecCond25C,49,0.0005,0.1,Stationary
401545,Alkalinity,49,0.0012,0.0718,Stationary
401545,Cl,49,0.0002,0.1,Stationary
401545,SO4,49,0.0011,0.1,Stationary
401545,DIP,49,0.0511,0.1,Diff-stationary
401546,pH,51,0.0,0.1,Stationary
401546,SpecCond25C,51,0.0,0.0604,Stationary
401546,Alkalinity,51,0.0,0.0332,Trend-stationary
401546,Cl,51,0.0995,0.1,Diff-stationary
401546,SO4,51,0.0,0.1,Stationary
401546,DIP,51,0.0016,0.1,Stationary
401547,pH,74,0.0002,0.1,Stationary
401547,SpecCond25C,74,0.0027,0.0207,Trend-stationary
401547,Alkalinity,74,0.0014,0.1,Stationary
401547,Cl,74,0.0053,0.01,Trend-stationary
401547,SO4,74,0.0,0.1,Stationary
401547,DIP,74,0.8625,0.01,Non-stationary
401548,pH,47,0.0198,0.1,Stationary
401548,SpecCond25C,47,0.0006,0.1,Stationary
401548,Alkalinity,47,0.6833,0.1,Diff-stationary
401548,Cl,47,0.0013,0.1,Stationary
401548,SO4,47,0.0023,0.0733,Stationary
401548,DIP,47,0.0012,0.1,Stationary
401549,pH,48,0.0068,0.01,Trend-stationary
401549,SpecCond25C,48,0.003,0.1,Stationary
401549,Alkalinity,48,0.0182,0.1,Stationary
401549,Cl,48,0.3533,0.0973,Diff-stationary
401549,SO4,48,0.278,0.1,Diff-stationary
401549,DIP,48,0.0,0.0975,Stationary
401550,pH,83,0.0029,0.1,Stationary
401550,SpecCond25C,83,0.0,0.1,Stationary
401550,Alkalinity,83,0.3489,0.1,Diff-stationary
401550,Cl,83,0.0,0.1,Stationary
401550,SO4,83,0.0,0.1,Stationary
401550,DIP,83,0.0004,0.1,Stationary
401552,pH,45,0.0076,0.1,Stationary
401552,SpecCond25C,45,0.0004,0.1,Stationary
401552,Alkalinity,45,0.0022,0.1,Stationary
401552,Cl,45,0.1341,0.1,Diff-stationary
401552,SO4,45,0.0,0.1,Stationary
401552,DIP,45,0.001,0.0951,Stationary
401553,pH,83,0.3767,0.01,Non-stationary
401553,SpecCond25C,83,0.0126,0.0864,Stationary
401553,Alkalinity,83,0.0043,0.0442,Trend-stationary
401553,Cl,83,0.0,0.1,Stationary
401553,SO4,83,0.0,0.1,Stationary
401553,DIP,83,0.0,0.0538,Stationary
401554,pH,71,0.0,0.1,Stationary
401554,SpecCond25C,71,0.0001,0.1,Stationary
401554,Alkalinity,71,0.0001,0.1,Stationary
401554,Cl,71,0.0001,0.0139,Trend-stationary
401554,SO4,71,0.0,0.0775,Stationary
401554,DIP,71,0.0,0.1,Stationary
401555,SpecCond25C,83,0.0,0.058,Stationary
401555,Alkalinity,83,0.0,0.01,Trend-stationary
401555,Cl,83,0.038,0.0107,Trend-stationary
401555,SO4,83,0.0,0.0158,Trend-stationary
401555,DIP,83,0.0,0.0855,Stationary
401556,pH,81,0.0,0.0844,Stationary
401556,SpecCond25C,83,0.5986,0.1,Diff-stationary
401556,Alkalinity,83,0.7806,0.1,Diff-stationary
401556,Cl,83,0.6266,0.0253,Non-stationary
401556,SO4,83,0.9395,0.0328,Non-stationary
401556,DIP,83,0.0,0.1,Stationary
401557,pH,74,0.0,0.0591,Stationary
401557,SpecCond25C,74,0.0,0.1,Stationary
401557,Alkalinity,74,0.0,0.1,Stationary
401557,Cl,74,0.0559,0.1,Diff-stationary
401557,SO4,74,0.0,0.1,Stationary
401557,DIP,74,0.0,0.1,Stationary
401558,pH,56,0.0081,0.1,Stationary
401558,SpecCond25C,56,0.0081,0.1,Stationary
401558,Alkalinity,56,0.0006,0.1,Stationary
401558,Cl,56,0.0269,0.0428,Trend-stationary
401558,SO4,56,0.0,0.1,Stationary
401558,DIP,56,0.0081,0.1,Stationary
401559,pH,82,0.0,0.1,Stationary
401559,SpecCond25C,82,0.3359,0.1,Diff-stationary
401559,Alkalinity,82,0.1366,0.1,Diff-stationary
401559,Cl,82,0.5019,0.0537,Diff-stationary
401559,SO4,82,0.0,0.1,Stationary
401559,DIP,82,0.0002,0.1,Stationary
401560,pH,76,0.0,0.0798,Stationary
401560,SpecCond25C,76,0.0001,0.1,Stationary
401560,Alkalinity,76,0.0,0.1,Stationary
401560,Cl,76,0.0,0.1,Stationary
401560,SO4,74,0.0,0.0579,Stationary
401560,DIP,76,0.0,0.1,Stationary
401561,pH,58,0.0,0.1,Stationary
401561,SpecCond25C,58,0.0,0.1,Stationary
401561,Alkalinity,58,0.0,0.1,Stationary
401561,Cl,58,0.0,0.1,Stationary
401561,SO4,58,0.0,0.1,Stationary
401561,DIP,58,0.0,0.1,Stationary
401562,pH,83,0.0001,0.1,Stationary
401562,SpecCond25C,83,0.0001,0.1,Stationary
401562,Alkalinity,81,0.0024,0.1,Stationary
401562,Cl,82,0.0004,0.0273,Trend-stationary
401562,SO4,82,0.0,0.1,Stationary
401562,DIP,83,0.0001,0.1,Stationary
401563,pH,83,0.245,0.01,Non-stationary
401563,SpecCond25C,83,0.0,0.1,Stationary
401563,Alkalinity,83,0.0,0.0122,Trend-stationary
401563,Cl,83,0.0,0.1,Stationary
401563,SO4,83,0.0,0.0132,Trend-stationary
401563,DIP,83,0.0011,0.0382,Trend-stationary
401564,pH,81,0.0,0.0258,Trend-stationary
401564,SpecCond25C,83,0.0098,0.1,Stationary
401564,Alkalinity,83,0.0074,0.0291,Trend-stationary
401564,Cl,83,0.0024,0.1,Stationary
401564,SO4,83,0.0,0.0602,Stationary
401564,DIP,83,0.0153,0.0381,Trend-stationary
401565,pH,83,0.0,0.1,Stationary
401565,SpecCond25C,83,0.0,0.1,Stationary
401565,Alkalinity,83,0.0,0.1,Stationary
401565,Cl,83,0.8924,0.01,Non-stationary
401565,SO4,83,0.0,0.1,Stationary
401565,DIP,83,0.0,0.1,Stationary
401566,pH,82,0.2087,0.01,Non-stationary
401566,SpecCond25C,82,0.0,0.0284,Trend-stationary
401566,Alkalinity,82,0.1291,0.01,Non-stationary
401566,Cl,82,0.0,0.0487,Trend-stationary
401566,SO4,82,0.0173,0.0312,Trend-stationary
401566,DIP,82,0.155,0.0329,Non-stationary
401567,pH,81,0.3486,0.1,Diff-stationary
401567,SpecCond25C,81,0.0,0.1,Stationary
401567,Alkalinity,81,0.0,0.1,Stationary
401567,Cl,81,0.5588,0.0598,Diff-stationary
401567,SO4,81,0.0018,0.1,Stationary
401567,DIP,81,0.0,0.0452,Trend-stationary
401568,pH,83,0.2661,0.1,Diff-stationary
401568,SpecCond25C,83,0.3758,0.1,Diff-stationary
401568,Alkalinity,83,0.1985,0.1,Diff-stationary
401568,Cl,83,0.7077,0.0728,Diff-stationary
401568,SO4,83,0.3194,0.1,Diff-stationary
401568,DIP,83,0.0,0.1,Stationary
401569,pH,64,0.0001,0.1,Stationary
401569,SpecCond25C,64,0.0042,0.1,Stationary
401569,Alkalinity,63,0.0031,0.1,Stationary
401569,Cl,63,0.0,0.1,Stationary
401569,SO4,63,0.1788,0.1,Diff-stationary
401569,DIP,64,0.0,0.099,Stationary
401570,pH,58,0.0,0.1,Stationary
401570,SpecCond25C,58,0.1201,0.1,Diff-stationary
401570,Alkalinity,58,0.0227,0.1,Stationary
401570,Cl,58,0.0798,0.1,Diff-stationary
401570,SO4,60,0.2367,0.1,Diff-stationary
401570,DIP,60,0.2083,0.0431,Non-stationary
401571,pH,57,0.0,0.1,Stationary
401571,SpecCond25C,57,0.0836,0.1,Diff-stationary
401571,Alkalinity,57,0.0089,0.1,Stationary
401571,Cl,57,0.0304,0.1,Stationary
401571,SO4,57,0.1138,0.1,Diff-stationary
401571,DIP,57,0.1336,0.1,Diff-stationary
401573,pH,61,0.0,0.024,Trend-stationary
401573,SpecCond25C,61,0.2501,0.1,Diff-stationary
401573,Alkalinity,61,0.0059,0.1,Stationary
401573,Cl,61,0.3613,0.1,Diff-stationary
401573,SO4,61,0.2148,0.1,Diff-stationary
401573,DIP,61,0.0,0.1,Stationary
